CISLO VYDEJKY,C15,1;KOD ZBOZI,C50,2;NAZEV ZBOZI,C250,3;KATEGORIE,C250,4;MNOZSTVI,N11/1,5;NÁKUPNÍ CENA,N11/4,6;PRODEJNI CENA,N11/4,7$
24-1138	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	576.0	15.4074	19.0000	
24-1138	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	36.0	254.9704	289.0000	
24-1138	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	64.0	277.9043	398.0000	
24-1138	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	108.0	345.1031	445.0000	
24-1138	84586	Skládaný ručník Carind "V" 21cm x 22cm, 3150ks, 2 vrst, cell.(ex 7851)	5.2	40.0	312.1000	403.0000	
24-1138	402161	Skládaný ručník KATRIN "V" 21,3cm x 22,9cm, 4000ks, 1 vrst, karton	5.2	40.0	288.6000	320.0000	
24-1138	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	108.0	97.4456	175.0000	
24-1138	16077	Zásobník KENNEDY tekutého mýdla,800ml, bílý,dolévací	13.5	14.0	213.4405	319.0000	
24-1138	76736	Vyšetř.podložka BulkySoft 50cm x 50m (ex 76530)	17	18.0	45.1200	55.0000	
24-1138	....	D1	25	450.0	10.0000	0.0000	
24-1138	999812	Palety EUR		16.0	0.0000	0.0000	
24-1140	69110	Kapesníčky s klipem Bulky Soft, 4 vrstvy, 9x10 Bulky soft (ex 0401)	1	720.0	1.8298	2.2000	
24-1140	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	27.0	22.7143	31.5000	
24-1140	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	2.0	313.5461	402.0000	
24-1140	16078	Zásobník KENNEDY pěnového mýdla,800ml., bílý, dolévací	13.5	2.0	263.3000	399.0000	
24-1141	66400	TP malá role BulkySoft 6 x 22,5m, 4 vrst cell	3.1	240.0	7.1435	9.0500	
24-1141	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	384.0	52.4268	52.0000	
24-1141	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1440.0	12.7543	15.8500	
24-1141	67582	TP skládaný BULKYSOFT EasyBag, 19x11cm cell.2vrst	3.3	240.0	10.2162	12.5000	
24-1141	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	18.0	51.4472	56.0000	
24-1141	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	576.0	15.4074	20.0000	
24-1141	....	D1	25	187.5	10.0000	0.0000	
24-1142	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	384.0	52.4268	47.0000	
24-1142	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	720.0	12.7543	14.9500	
24-1142	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	1440.0	28.7448	34.8000	
24-1142	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	264.0	58.1850	77.0000	
24-1142	....	D1	25	262.5	10.0000	0.0000	
24-1143	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	48.0	20.8676	25.0000	
24-1144	64000	TP malá role BulkySoft 12 x 52,5m, 2 vrst cell - PlasticFree	3.1	12.0	10.0600	12.8000	
24-1144	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	8.0	9.4200	12.2000	
24-1144	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	24.0	24.7939	32.8000	
24-1144	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	6.0	20.8676	27.5000	
24-1144	255-2VPL	Toaletní papír Jumbo 240 PapLine 2 vrst, cell.06	3.2 26	6.0	21.6400	29.0000	
24-1144	84520	Skládaný ručník Bulkysoft "V" 21,5cm x 24cm, 3000ks, 2 vrst, cell.	5.2	20.0	326.3340	425.0000	
24-1144	56330	Průmyslová role BulkySoft, modrá, 304m x 26cm, prům. 26,5cm, 2 vrst	12	14.0	164.3400	225.0000	
24-1144	....	D1	25	66.0	10.0000	0.0000	
24-1145	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	660.0	12.7543	15.9000	
24-1145	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	64.0	280.1272	350.0000	
24-1145	....	D1	25	132.0	10.0000	0.0000	
24-1146	208405	Zásobník NEREZ lesklý na toaletní papír JUMBO M	13.4 26	7.0	255.8400	329.0000	
24-1146	S155	Dopravné	20	1.0	0.0000	220.0000	
24-1146	....	D1	25	22.0	10.0000	0.0000	
24-1147	32412	Ubrousky CT-Value skládané, 2 vrst, 16,5x21cm, bílé, 200ks (ex 3320)	16	720.0	15.7283	22.0000	
24-1147	....	D1	25	66.0	10.0000	0.0000	
24-1148	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	1500.0	28.7448	38.0000	
24-1148	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	480.0	15.4074	21.0000	
24-1148	....	D1	25	396.0	10.0000	0.0000	
24-1149	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	252.0	97.4456	148.0000	
24-1149	32412	Ubrousky CT-Value skládané, 2 vrst, 16,5x21cm, bílé, 200ks (ex 3320)	16	240.0	15.7283	25.0000	
24-1149	....	D1	25	366.0	10.0000	0.0000	
24-1149	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	-4.0	97.4456	148.0000	
24-1150	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	56.0	3.3600	4.0000	
24-1151	64000	TP malá role BulkySoft 12 x 52,5m, 2 vrst cell - PlasticFree	3.1	6.0	10.0600	17.0000	
24-1151	328	Skládaný ručník PapLine "V" 23cm x 25cm, zelené, 10kg, 1 vrst.	5.2	1.0	205.0000	423.5000	
24-1151	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	1.0	254.9704	448.5000	
24-1151	S155	Dopravné	20	1.0	0.0000	170.0000	
24-1151	....	D1	25	17.0	10.0000	0.0000	
24-1152	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	6.0	11.6119	20.0000	
24-1152	84586	Skládaný ručník Carind "V" 21cm x 22cm, 3150ks, 2 vrst, cell.(ex 7851)	5.2	7.0	312.1000	547.5000	
24-1152	256	Páska lepící PP transparentní, 48mmx66m	9	3.0	15.0867	31.3500	
24-1152	....	D1	25	63.0	10.0000	0.0000	
24-1153	328	Skládaný ručník PapLine "V" 23cm x 25cm, zelené, 10kg, 1 vrst.	5.2	8.0	205.0000	292.0000	
24-1153	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	48.0	277.9043	335.0000	
24-1153	....	D1	25	66.0	10.0000	0.0000	
24-1154	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	120.0	20.8676	24.3200	
24-1154	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	20.0	254.9704	300.1500	
24-1154	....	D1	25	55.0	10.0000	0.0000	
24-1155	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	36.0	24.7939	34.0000	
24-1155	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	120.0	59.0266	95.0000	
24-1155	83456	Skládaný ručník Bulkysoft "Z" 21,5cm x 24cm, 2400ks, 2 vrst, cell. PE obal	5.2	10.0	242.7939	343.0000	
24-1155	32996	Ubrousky BulkySoft 30x30, 1 vrst,100ks, bílá	16	80.0	10.1237	13.0000	
24-1156	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	12.0	32.3900	38.5000	
24-1156	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	8.0	277.9043	339.0000	
24-1156	28991	Kuch.role BulkySoft-GENIO 2x18m, 3vrst.cell	8	36.0	15.7417	19.0000	
24-1156	55102	Kuch.role BulkySoft Bobina 1 x 100m, 2vrst.cell	8	10.0	56.8306	68.0000	
24-1157	3396	Ruč. v roli KATRIN MAXI 150m / 21cm, 2 vrst, bělený rec.	5.1	120.0	58.8700	75.0000	
24-1158	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1320.0	12.7543	15.0000	
24-1158	....	D1	25	184.0	10.0000	0.0000	
24-1159	67591	TP skládaný BULKYSOFT karton 9000ks, 21x9,6cm cell.2vrst, 225ks/balíček	3.3	120.0	9.3500	13.5000	
24-1159	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	24.0	345.1031	430.0000	
24-1159	....	D1	25	66.0	10.0000	0.0000	
24-1160	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	288.0	34.1065	42.5000	
24-1160	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	28.0	345.1031	429.0000	
24-1160	....	D1	25	132.0	10.0000	0.0000	
24-1161	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	120.0	24.7939	28.0000	
24-1162	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	78.0	28.7448	37.0000	
24-1162	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	180.0	15.4074	20.0000	
24-1162	56330	Průmyslová role BulkySoft, modrá, 304m x 26cm, prům. 26,5cm, 2 vrst	12	4.0	164.3400	220.0000	
24-1162	....	D1	25	66.0	10.0000	0.0000	
24-1163	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	800.0	9.4200	12.2000	
24-1163	816115	TP malá role SOAVEX TRIS 4 X 17m, 3 vrst cell	3.1	800.0	4.2217	6.3000	
24-1163	....	D1	25	63.0	10.0000	0.0000	
24-1164	28991	Kuch.role BulkySoft-GENIO 2x18m, 3vrst.cell	8	12.0	15.7417	19.0000	
24-1164	55102	Kuch.role BulkySoft Bobina 1 x 100m, 2vrst.cell	8	2.0	56.8306	68.0000	
24-1165	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	12.0	15.2480	20.5000	
24-1165	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	12.0	24.7939	32.0000	
24-1165	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	2.0	418.9876	545.5000	
24-1165	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	6.0	58.1850	81.0000	
24-1166	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	30.0	24.7939	37.0000	
24-1166	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	45.0	22.7143	31.5000	
24-1166	32196	Ubrousky BulkySoft 24x24, 2 vrst,100ks, bílá (ex 32500)	16	100.0	12.4377	18.4000	
24-1167	86450	Mýdlo v pěně KATRIN 1L - sunny garden (ex 954274)	7.1	12.0	120.5916	150.0000	
24-1168	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	60.0	20.8676	26.0000	
24-1168	3274	Skládaný ručník PapLine "V" 21cm x 24cm, 4000ks, 2 vrst, cell.01	5.2	10.0	292.7400	375.0000	
24-1169	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	36.0	12.7543	22.5000	
24-1169	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	1.0	418.9876	709.5000	
24-1170	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	432.0	58.1850	81.0000	
24-1170	405	Palety	9	2.0	188.2700	190.0000	
24-1171	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	660.0	12.7543	15.8000	
24-1171	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	174.0	32.3900	39.0000	
24-1171	....	D1	25	184.0	10.0000	0.0000	
24-1172	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	28.0	418.9876	479.0000	
24-1172	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	4.0	97.4456	159.0000	
24-1172	56330	Průmyslová role BulkySoft, modrá, 304m x 26cm, prům. 26,5cm, 2 vrst	12	4.0	164.3400	219.0000	
24-1172	....	D1	25	92.0	10.0000	0.0000	
24-1173	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	80.0	11.6599	14.0000	
24-1173	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	420.0	12.7543	15.8000	
24-1173	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	96.0	15.4074	19.5000	
24-1173	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	24.0	59.6928	93.0000	
24-1173	....	D1	25	103.0	10.0000	0.0000	
24-1174	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	480.0	24.7939	29.8000	
24-1174	....	D1	25	92.0	10.0000	0.0000	
24-1175	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	18.0	24.7939	32.0000	
24-1175	513A	Toaletní papír Jumbo 280 PapLine, 1 vrstvý, recyklovaný	3.2	102.0	16.3000	25.5000	
24-1175	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	1.0	277.9043	375.0000	
24-1175	010241	Tekuté mýdlo VIONE s antibakteriální přísadou, bílé 5l, EXTRA HYGIENE	7.1	10.0	80.0000	126.0000	
24-1175	913	Sáček do koše 50x60 černý, 30L, role 50ks	18	2000.0	0.2100	0.2600	
24-1175	947	Odpadový pytel 70x110 typ50 modrý 120L,role 25 ks	19	250.0	2.2483	2.8100	
24-1176	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	400.0	9.4200	12.2000	
24-1176	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	120.0	28.7448	36.0000	
24-1176	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	180.0	22.7143	31.0000	
24-1176	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	-210.0	51.4472	69.0000	
24-1176	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	46.0	254.9704	290.0000	
24-1176	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	64.0	277.9043	338.0000	
24-1176	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	40.0	97.4456	149.0000	
24-1176	....	D1	25	488.0	10.0000	0.0000	
24-1177	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	5.0	254.9704	339.0000	
24-1178	66770	TP malá role BulkySoft 8 x 16m, 3 vrst cell	3.1	192.0	4.1430	5.1000	
24-1178	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	24.0	15.2480	20.0000	
24-1178	67591	TP skládaný BULKYSOFT karton 9000ks, 21x9,6cm cell.2vrst, 225ks/balíček	3.3	480.0	9.3500	13.5000	
24-1178	32196	Ubrousky BulkySoft 24x24, 2 vrst,100ks, bílá (ex 32500)	16	200.0	12.4377	17.0000	
24-1179	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	30.0	52.4268	59.0000	
24-1179	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1092.0	12.7543	15.0000	
24-1179	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	960.0	20.8676	24.5000	
24-1179	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	108.0	254.9704	289.0000	
24-1179	82312	Skládaný ručník Bulkysoft "M" 21,5cm x 32cm, 3125ks, 2 vrst, cell.	5.2	40.0	465.7968	750.0000	
24-1179	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	144.0	345.1031	445.0000	
24-1179	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	36.0	345.1031	445.0000	
24-1179	84586	Skládaný ručník Carind "V" 21cm x 22cm, 3150ks, 2 vrst, cell.(ex 7851)	5.2	80.0	312.1000	403.0000	
24-1179	76739	Vyšetř.podložka BulkySoft 60cm x 50m (ex 76502)	17	216.0	53.4096	66.0000	
24-1179	....	D1	25	450.0	10.0000	0.0000	
24-1179	999812	Palety EUR		16.0	0.0000	0.0000	
24-1180	65944	Skládaný ručník KATRIN "V" 23,2cm x 23cm, 3000ks, 2 vrst, běl rec	5.2	5.0	364.4558	652.0000	
24-1180	86450	Mýdlo v pěně KATRIN 1L - sunny garden (ex 954274)	7.1	6.0	120.5916	198.0000	
24-1181	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	24.0	24.7939	32.0000	
24-1181	255-2VPL	Toaletní papír Jumbo 240 PapLine 2 vrst, cell.06	3.2 26	24.0	21.6400	29.0000	
24-1181	329	Skládaný ručník PapLine "V" 23cm x 25cm, šedé, 10kg, 1 vrst	5.2	1.0	200.0000	337.0000	
24-1182	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	4224.0	2.6754	4.0000	
24-1182	83454	Skládaný ručník Bulkysoft "Z" 20,5cm x 24cm, 3750ks, 2 vrst, cell.	5.2	88.0	358.1331	519.0000	
24-1182	010105	Tekuté mýdlo VAKAVO Herbal 5L	7.1	10.0	102.0000	136.0000	
24-1182	010169	Tekuté mýdlo VAKAVO Intensive, 5L	7.1	10.0	102.0000	136.0000	
24-1183	405	Palety	9	1.0	187.0522	190.0000	
24-1183	55927	Průmyslová role BulkySoft, bílá, 176m x 24cm, prům. 26cm, 2 vrst	12	112.0	82.7400	99.0000	
24-1184	66400	TP malá role BulkySoft 6 x 22,5m, 4 vrst cell	3.1	240.0	7.1435	8.5000	
24-1184	66770	TP malá role BulkySoft 8 x 16m, 3 vrst cell	3.1	1440.0	4.1430	4.9600	
24-1184	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	90.0	28.7448	36.0000	
24-1184	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	216.0	22.7143	29.0000	
24-1184	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	90.0	51.4472	57.0000	
24-1184	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	32.0	254.9704	295.0000	
24-1184	....	D1	25	198.0	10.0000	0.0000	
24-1185	76739	Vyšetř.podložka BulkySoft 60cm x 50m (ex 76502)	17	54.0	53.4096	89.0000	
24-1186	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	600.0	20.8676	26.0000	
24-1186	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	576.0	59.6928	76.0000	
24-1186	....	D1	25	276.0	10.0000	0.0000	
24-1187	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	660.0	12.7543	15.9000	
24-1187	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	420.0	20.8676	26.0000	
24-1187	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	300.0	51.4472	76.0000	
24-1187	328	Skládaný ručník PapLine "V" 23cm x 25cm, zelené, 10kg, 1 vrst.	5.2	32.0	205.0000	280.0000	
24-1187	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	192.0	287.2590	350.0000	
24-1187	....	D1	25	462.0	10.0000	0.0000	
24-1188	2658	Ruč. v roli KATRIN MAXI 90m / 20,5cm, 2 vrst, cell	5.1	60.0	43.4790	66.5000	
24-1188	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	20.0	287.2590	340.0000	
24-1188	28991	Kuch.role BulkySoft-GENIO 2x18m, 3vrst.cell	8	24.0	15.7417	22.0000	
24-1188	191	Dámské hygienické sáčky PE v krabičce	10	50.0	6.5500	12.5000	
24-1188	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	36.0	100.2672	175.0000	
24-1188	0291	MOP bavlna-kapsový 40cm	22.2	5.0	60.0566	96.0000	
24-1188	0295	MOP bavlna-jazykový 40cm, 2 dírky	22.2	5.0	69.0000	95.0000	
24-1188	0293	MOP mikrovláknový - jazykový 40cm, bílý	22.2 26	10.0	84.4239	140.0000	
24-1189	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	60.0	60.7905	95.0000	
24-1189	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	15.0	277.9043	399.0000	
24-1189	32196	Ubrousky BulkySoft 24x24, 2 vrst,100ks, bílá (ex 32500)	16	100.0	12.4377	18.0000	
24-1190	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	1600.0	9.4200	11.1000	
24-1190	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	660.0	12.7543	15.2000	
24-1190	....	D1	25	132.0	10.0000	0.0000	
24-1191	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	48.0	60.7905	78.0000	
24-1191	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	240.0	28.7448	37.0000	
24-1191	....	D1	25	122.0	10.0000	0.0000	
24-1192	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	96.0	2.6754	3.5000	
24-1192	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	280.0	3.3600	5.0000	
24-1192	65904	Toaletní papír Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	36.0	18.8636	24.5000	
24-1192	84520	Skládaný ručník Bulkysoft "V" 21,5cm x 24cm, 3000ks, 2 vrst, cell.	5.2	16.0	326.3340	495.0000	
24-1192	0281	Mýdlo tekuté 5l s perletí,	7.1	1.0	52.0000	88.0000	
24-1192	999834	Pisoárové sítko voňavé EP, mix vůní	7.3	5.0	48.6000	64.8000	
24-1192	946	Odpadový pytel 70x110 typ50 černý 120L,role 25ks	19	750.0	2.2000	2.7500	
24-1192	....	D1	25	66.0	10.0000	0.0000	
24-1193	96610	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell (ex 96715)	5.1	180.0	22.7143	31.5000	
24-1193	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	36.0	254.9704	289.0000	
24-1193	84586	Skládaný ručník Carind "V" 21cm x 22cm, 3150ks, 2 vrst, cell.(ex 7851)	5.2	32.0	312.1000	400.0000	
24-1193	32412	Ubrousky CT-Value skládané, 2 vrst, 16,5x21cm, bílé, 200ks (ex 3320)	16	300.0	15.7283	23.5000	
24-1194	82312	Skládaný ručník Bulkysoft "M" 21,5cm x 32cm, 3125ks, 2 vrst, cell.	5.2	160.0	465.7968	510.0000	
24-1194	76736	Vyšetř.podložka BulkySoft 50cm x 50m (ex 76530)	17	36.0	45.1200	51.0000	
24-1195	66400	TP malá role BulkySoft 6 x 22,5m, 4 vrst cell	3.1	600.0	7.1435	9.5000	
24-1195	67591	TP skládaný BULKYSOFT karton 9000ks, 21x9,6cm cell.2vrst, 225ks/balíček	3.3	800.0	9.3500	12.7000	
24-1195	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	120.0	15.4074	22.5000	
24-1195	328	Skládaný ručník PapLine "V" 23cm x 25cm, zelené, 10kg, 1 vrst.	5.2	8.0	205.0000	325.5000	
24-1195	0281	Mýdlo tekuté 5l s perletí,	7.1	5.0	52.0000	88.0000	
24-1195	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	60.0	100.2672	150.0000	
24-1196	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	288.0	100.2672	148.0000	
24-1196	....	D1	25	366.0	10.0000	0.0000	
24-1197	66038	TP malá role Carind MAXI 4 x 53m, 2 vrst cell. (ex 4106)	3.1	80.0	9.4200	11.5000	
24-1197	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	360.0	15.2480	18.2000	
24-1197	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	36.0	34.1065	39.8000	
24-1197	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	24.0	15.4074	19.0000	
24-1197	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	287.2590	337.0000	
24-1198	84520	Skládaný ručník Bulkysoft "V" 21,5cm x 24cm, 3000ks, 2 vrst, cell.	5.2	16.0	326.3340	465.0000	
24-1198	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	12.0	100.2672	159.0000	
24-1198	....	D1	25	66.0	10.0000	0.0000	
24-1199	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	36.0	34.1065	39.9000	
24-1199	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	120.0	12.7543	15.8500	
24-1199	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	60.0	20.8676	26.5000	
24-1199	329	Skládaný ručník PapLine "V" 23cm x 25cm, šedé, 10kg, 1 vrst	5.2	12.0	200.0000	294.0000	
24-1199	....	D1	25	66.0	10.0000	0.0000	
24-1200	84571	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	277.9043	370.0000	
24-1200	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	20.0	100.2672	165.0000	
